1 2
0.000000 -1.150486 -0.463260 
-3.006603 -0.803207 -0.595699 
0.000000 -1.497165 -0.930767 
-2.828661 0.603067 -0.797691 
0.000000 -0.018408 -0.269668 
-2.687534 -0.678350 -0.734739 
0.000000 0.751165 -0.660114 
-0.018408 -0.995481 -0.094963 
0.000000 -1.475690 -0.747101 
-2.988195 0.508830 -0.860867 
0.000000 -0.862097 -0.207111 
-3.120117 -0.463260 -0.886223 
0.000000 0.844854 -0.534998 
-2.567884 -0.797691 -0.603066 
0.000000 -1.264000 -0.994240 
-2.528000 0.237023 -0.971504 
0.000000 -1.377515 -0.419217 
-2.816389 -0.161886 -0.986809 
0.000000 0.441371 -0.897325 
-2.632311 1.000000 -0.000000 
0.000000 -0.414175 -0.970772 
-3.104777 0.316593 -0.948561 
0.000000 -0.998795 -0.049068 
-2.920700 -0.158858 -0.987301 
0.000000 0.995767 -0.091909 
-2.905360 -0.852960 -0.521975 
0.000000 -0.644272 -0.745058 
-3.117049 0.992850 -0.119365 
0.000000 -0.941864 -0.555570 
-2.690602 -0.529803 -0.848120 
0.000000 0.696177 -0.717870 
-3.009670 -0.956940 -0.290285 
0.000000 -0.788466 -0.978317 
-3.071030 0.122411 -0.992480 
0.000000 -0.742447 -0.598161 
-0.285320 -0.198098 -0.980182 
0.000000 -0.883363 -0.468689 
-2.386874 0.698376 -0.715731 
0.000000 -0.144194 -0.799537 
-2.715146 -0.898674 -0.438616 
0.000000 0.015339 -0.999882 
-2.638447 -0.632019 -0.774953 
0.000000 0.405241 -0.914210 
-3.009670 -0.887640 -0.460539 
0.000000 0.790230 -0.612810 
-2.997399 -0.245955 -0.969281 
0.000000 -0.887640 -0.460539 
-2.439029 -0.590759 -0.806848 
0.000000 0.995481 -0.094963 
-2.690602 -0.841555 -0.540171 
0.000000 -1.282408 -0.801376 
-2.982059 0.732654 -0.680601 
0.000000 -0.956940 -0.290285 
-3.123185 -0.345541 -0.938404 
0.000000 0.615232 -0.788346 
-2.531068 -0.713585 -0.700569 
0.000000 -1.500233 -0.851355 
-0.021476 0.140658 -0.990058 
0.000000 -0.454058 -0.570781 
-2.810253 -0.067444 -0.997723 
0.000000 0.928506 -0.371317 
-2.859340 -0.927363 -0.374164 
0.000000 -0.233165 -0.734739 
-2.939107 0.653173 -0.757209 
0.000000 -0.982539 -0.186055 
-2.693670 -0.516732 -0.856147 
0.000000 0.724247 -0.689541 
-2.635379 -0.928506 -0.371317 
0.000000 -0.122718 -0.801376 
-2.730486 0.821103 -0.570781 
0.000000 -0.773010 -0.634393 
-2.923768 -0.430326 -0.902673 
0.000000 0.995481 -0.094963 
-2.024855 -0.978948 -0.204109 
0.000000 -0.479494 -0.877545 
-2.862408 0.905297 -0.424780 
0.000000 -0.857729 -0.514103 
-2.129165 -0.278520 -0.960431 
0.000000 0.427555 -0.903989 
-0.865165 -0.799537 -0.600616 
0.000000 -0.006136 -0.999981 
-1.825437 0.929641 -0.368467 
0.000000 -1.267068 -0.495565 
-2.534136 -0.427555 -0.903989 
0.000000 0.884797 -0.465976 
-0.236233 -0.999205 -0.039873 
0.000000 -1.015495 -0.745058 
-0.156466 0.977028 -0.213110 
0.000000 0.966976 -0.254866 
-1.800894 -0.465976 -0.884797 
0.000000 0.673829 -0.738887 
-3.000467 -0.959571 -0.281465 
0.000000 -0.368467 -0.929641 
-0.125786 0.990485 -0.137620 
0.000000 -0.895845 -0.039873 
-1.530913 -0.532403 -0.846491 
0.000000 0.046003 -0.998941 
-1.693515 -0.981964 -0.189069 
0.000000 -0.336890 -0.941544 
-2.641515 0.632019 -0.774953 
0.000000 -0.824589 -0.565732 
-2.095418 -0.161886 -0.727107 
0.000000 0.234042 -0.972227 
-2.589360 -0.972940 -0.231058 
0.000000 -0.210112 -0.977677 
-1.641359 0.506186 -0.862424 
0.000000 -0.889048 -0.457813 
-3.074098 -0.643831 -0.765167 
0.000000 0.817585 -0.575808 
-0.187146 -0.838225 -0.545325 
0.000000 -0.669282 -0.743008 
-2.537204 0.730563 -0.682845 
0.000000 0.999995 -0.003068 
-2.985127 -0.514103 -0.857729 
0.000000 0.296151 -0.955141 
-2.696738 -0.720002 -0.693971 
0.000000 -0.055223 -0.989177 
-0.288388 0.405241 -0.914210 
0.000000 -0.983105 -0.183040 
-2.773437 -0.643831 -0.765167 
0.000000 0.722128 -0.691759 
-2.718214 -0.983105 -0.183040 
0.000000 -0.471397 -0.881921 
-2.926836 0.643831 -0.765167 
0.000000 -1.030835 -0.593232 
-3.120117 -0.009204 -0.999958 
0.000000 -0.998941 -0.046003 
-2.736622 0.612810 -0.790230 
0.000000 -0.647340 -0.849742 
-3.077166 -0.884797 -0.465976 
0.000000 0.987301 -0.158858 
-2.862408 -0.070504 -0.997511 
0.000000 -0.868233 -0.460539 
-2.503457 0.600616 -0.799537 
0.000000 -0.239301 -0.968522 
-0.291456 -0.900016 -0.435857 
0.000000 0.843208 -0.537587 
-2.491185 -0.213110 -0.977028 
0.000000 0.402434 -0.915449 
-0.352816 -0.972227 -0.234042 
0.000000 0.945607 -0.325310 
-3.003535 -0.698376 -0.715731 
0.000000 -0.322136 -0.797691 
-0.061359 0.887640 -0.460539 
0.000000 -0.269981 -0.568259 
-2.304039 -0.854558 -0.898913 
0.000000 0.940506 -0.339777 
-1.761010 -0.146730 -0.110447 
0.000000 -0.593232 -0.805031 
-1.813165 0.994565 -0.104122 
0.000000 -0.979570 -0.201105 
-1.883729 -0.859302 -0.511469 
0.000000 0.815814 -0.578314 
-1.601476 -0.430326 -0.902673 
0.000000 -0.801376 -0.598161 
-1.699651 -0.646176 -1.104466 
0.000000 0.119365 -0.992850 
-2.230408 -0.740951 -0.671559 
0.000000 -2.721282 -0.993907 
-1.754874 0.819348 -0.573297 
0.000000 -3.107845 -0.257831 
-1.846913 -0.302006 -1.454214 
0.000000 0.634393 -0.773010 
-1.837709 -0.929641 -0.368467 
0.000000 -2.865476 -0.945607 
-1.595340 0.061321 -0.998118 
0.000000 -0.743008 -0.669282 
-2.086214 -0.281465 -0.822214 
0.000000 0.700569 -0.713585 
-1.708855 -0.468689 -0.070563 
0.000000 0.650847 -0.759209 
-2.279495 -0.941544 -0.336890 
0.000000 -0.844854 -0.534998 
-2.343923 0.359895 -0.932993 
0.000000 -0.006136 -0.999981 
-1.782486 -0.210112 -0.061359 
0.000000 -0.889048 -0.457813 
-2.147573 -0.843208 -0.537587 
0.000000 -0.492898 -0.870087 
-0.395767 0.883363 -0.468689 
0.000000 -0.973644 -0.228072 
-0.948000 -0.646176 -0.763188 
0.000000 0.293219 -0.956045 
-1.506369 -0.901349 -0.433094 
0.000000 -0.516732 -0.856147 
-0.460194 0.116318 -0.993212 
0.000000 -0.839894 -0.542751 
-0.978680 -0.474100 -0.880471 
0.000000 0.696177 -0.717870 
-0.190214 -0.722128 -0.691759 
0.000000 -0.049068 -0.998795 
-0.730175 0.598161 -0.801376 
0.000000 -0.983662 -0.180023 
-0.153398 -0.669282 -0.743008 
0.000000 0.990058 -0.140658 
-1.055379 -0.856147 -0.516732 
0.000000 0.976370 -0.216107 
-1.484893 -0.563199 -0.826321 
0.000000 -0.983662 -0.180023 
-1.356039 0.968522 -0.248928 
0.000000 -0.700569 -0.713585 
-1.481825 -0.996313 -0.085797 
0.000000 0.720002 -0.693971 
-0.024544 -0.328210 -0.944605 
0.000000 -0.824589 -0.565732 
-0.408039 0.399624 -0.916679 
0.000000 -0.024541 -0.999699 
-0.193282 -0.995767 -0.091909 
0.000000 1.000000 -0.000000 
-0.131922 -0.164913 -0.986308 
0.000000 -0.833170 -0.553017 
-0.601321 0.921514 -0.388345 
0.000000 -0.565732 -0.824589 
-0.901981 -0.980785 -0.195090 
0.000000 0.648514 -0.761202 
-1.273204 -0.284407 -0.958703 
0.000000 0.999995 -0.003068 
-1.546253 -0.960431 -0.278520 
0.000000 0.357031 -0.934093 
-1.058447 -0.251898 -0.967754 
0.000000 -0.495565 -0.868571 
-1.457282 0.886223 -0.463260 
0.000000 -0.806848 -0.590760 
-1.030835 -0.957826 -0.287347 
0.000000 0.923880 -0.382683 
-0.242369 -0.339777 -0.940506 
0.000000 -0.648514 -0.761202 
-0.699495 0.927363 -0.374164 
0.000000 -0.795837 -0.605511 
-0.325204 -0.930767 -0.365613 
0.000000 0.402434 -0.915449 
-0.628932 -0.698376 -2.868544 
0.000000 -0.213110 -0.977028 
-0.825282 0.641481 -0.767139 
0.000000 -0.889048 -0.457813 
-1.107534 -0.890449 -0.455083 
0.000000 -0.463262 -0.999958 
-3.117049 -0.996313 -0.085797 
0.000000 -1.423534 -0.901349 
-2.675262 0.058258 -0.998302 
0.000000 -0.064427 -0.198098 
-2.745826 -0.149764 -0.988722 
0.000000 0.278520 -0.960431 
-3.110913 -0.846491 -0.532403 
0.000000 -1.487961 -0.999958 
-3.089437 0.944605 -0.328210 
0.000000 -1.359107 -0.563199 
-2.383806 -0.476799 -0.879012 
0.000000 0.137620 -0.990485 
-3.012738 0.042938 -0.999078 
0.000000 -0.890449 -0.455083 
-0.104311 -0.702755 -0.711432 
0.000000 -0.773010 -0.634393 
-0.497010 0.989622 -0.143695 
0.000000 -0.852893 -0.225084 
-2.908428 -0.027608 -0.999619 
0.000000 0.693971 -0.720002 
-2.497321 -0.519356 -0.854558 
0.000000 -1.033903 -0.780737 
-2.890020 0.841555 -0.540171 
0.000000 0.986809 -0.161886 
-3.126253 -0.863973 -0.503538 
0.000000 0.113271 -0.993564 
-2.595495 -0.841555 -0.540171 
0.000000 -0.490874 -0.943594 
-2.509593 -0.860867 -0.508830 
0.000000 -0.749136 -0.662416 
-2.791845 -0.113271 -0.993564 
0.000000 0.396810 -0.917901 
-3.012738 -0.433094 -0.901349 
0.000000 -1.325359 -0.848120 
-3.034214 0.814036 -0.580814 
0.000000 0.728464 -0.685083 
-3.120117 -0.745058 -0.667000 
0.000000 0.999981 -0.006136 
-2.865476 0.965394 -1.926680 
0.000000 -0.951068 -0.822850 
-2.678330 -0.902673 -0.430326 
0.000000 -0.171806 -0.976370 
-2.402214 -0.984210 -0.177004 
0.000000 0.354163 -0.935184 
-3.031146 -0.287347 -0.957826 
0.000000 0.884797 -0.465976 
-3.113981 -0.743008 -0.669282 
0.000000 0.424780 -0.905297 
-0.306796 -0.167938 -0.985798 
0.000000 -0.276117 -0.900016 
-2.386874 -0.999078 -0.042938 
0.000000 0.639124 -0.769103 
-2.613903 -0.876070 -0.482184 
0.000000 0.994241 -0.107172 
-3.129321 -0.600616 -0.799537 
0.000000 -1.411262 -0.988258 
-3.015806 -0.961280 -0.275572 
0.000000 -0.886223 -0.463260 
-2.960583 0.983105 -0.183040 
0.000000 0.565732 -0.824589 
-2.589360 -0.648514 -0.761202 
0.000000 -0.049068 -0.998795 
-2.742758 -0.996571 -0.082740 
0.000000 0.629638 -0.776888 
-1.810097 -0.982539 -0.186055 
0.000000 0.399624 -0.916679 
-1.742602 -0.049068 -0.998795 
0.000000 -0.855961 -0.978948 
-0.196350 -0.797691 -0.603066 
0.000000 -0.975025 -0.222094 
-1.033903 -0.435857 -0.900016 
0.000000 0.055195 -0.998476 
-2.009515 -0.865514 -0.500885 
0.000000 0.966976 -0.254866 
-1.647495 -0.116318 -0.411107 
0.000000 0.646176 -0.763188 
-1.938952 -0.519356 -0.854558 
0.000000 0.943594 -0.331106 
-1.491029 -0.843208 -0.537587 
0.000000 -0.931884 -0.362756 
-0.012272 0.717870 -0.696177 
0.000000 -0.704934 -0.709273 
-0.417243 -0.595699 -0.803207 
0.000000 0.967754 -0.251898 
-1.064583 -0.942573 -0.334000 
0.000000 -0.862424 -0.506187 
-0.174874 0.939459 -0.342661 
0.000000 -0.333999 -0.942573 
-0.398835 -0.498228 -0.867046 
0.000000 0.545325 -0.838225 
-1.110602 0.964590 -3.123185 
0.000000 -0.891841 -0.452349 
-0.027612 0.839894 -0.542751 
0.000000 -0.201105 -0.979570 
-1.414330 0.999981 -0.006136 
0.000000 -0.532403 -0.846491 
-0.791534 0.275572 -0.961280 
0.000000 -0.919114 -0.393992 
-1.552389 -0.700569 -0.713585 
0.000000 0.920318 -0.391170 
-0.944932 -0.747101 -0.664711 
0.000000 -0.254865 -0.966976 
-0.497010 0.691759 -0.722128 
0.000000 -0.958703 -0.284407 
-1.282408 -0.122411 -0.992480 
0.000000 0.610383 -0.792107 
-2.500389 -0.751165 -0.660114 
0.000000 -0.785398 -0.986308 
-2.773437 0.999981 -0.006136 
0.000000 -0.285320 -0.563199 
-2.389942 -0.216107 -0.976370 
0.000000 0.183040 -0.983105 
-2.442097 -0.890449 -0.455083 
0.000000 -0.177942 -0.852961 
-2.972855 0.812250 -0.583309 
0.000000 -1.285476 -0.529803 
-3.126253 -0.570781 -0.821103 
0.000000 0.989177 -0.146730 
-3.037282 -0.834863 -0.550458 
0.000000 -1.036971 -0.987784 
-2.681398 0.039873 -0.999205 
0.000000 -0.420311 -0.452349 
-3.071030 -0.119365 -0.992850 
0.000000 0.693971 -0.720002 
-2.932971 -0.981379 -0.192080 
0.000000 -0.279185 -0.778817 
-2.616971 0.982539 -0.186055 
0.000000 -0.984748 -0.173984 
-3.132389 -0.603067 -0.797691 
0.000000 0.158858 -0.987301 
-2.638447 -0.808656 -0.588281 
0.000000 -0.954136 -0.928506 
-2.595495 0.636762 -0.771060 
0.000000 -0.116583 -0.600616 
-0.070563 -0.052132 -0.998640 
0.000000 0.749136 -0.662416 
-2.969787 -0.996045 -0.088854 
0.000000 -0.828350 -0.877545 
-2.690602 0.999958 -0.009204 
0.000000 -1.018563 -0.266713 
-2.782641 -0.342661 -0.939459 
0.000000 0.863973 -0.503538 
-2.540272 -0.957826 -0.287347 
0.000000 -1.524777 -0.988722 
-2.914564 0.607949 -0.793975 
0.000000 -1.230253 -0.479494 
-2.868544 -0.242980 -0.970031 
0.000000 -1.113670 -0.164913 
-2.963651 -0.863973 -0.503538 
0.000000 -0.288388 -0.966190 
-2.445165 0.396810 -0.917901 
0.000000 -0.030680 -0.498228 
-3.040350 -0.650847 -0.759209 
0.000000 0.680601 -0.732654 
-3.074098 -0.962121 -0.272621 
0.000000 -0.181010 -0.776889 
-3.080234 0.662416 -0.749136 
0.000000 -0.024544 -0.391170 
-3.135457 -0.702755 -0.711432 
0.000000 0.942573 -0.333999 
-2.745826 -0.996571 -0.082740 
0.000000 -0.414175 -0.865514 
-2.641515 0.726359 -0.687315 
0.000000 -0.999205 -0.039873 
-2.834797 -0.482184 -0.876070 
0.000000 0.691759 -0.722128 
-2.693670 0.975702 -0.219101 
0.000000 -0.368155 -0.952375 
-3.037282 0.272621 -0.962121 
0.000000 -0.903989 -0.427555 
-2.975923 -0.207111 -0.978317 
0.000000 0.966190 -0.257831 
-2.598563 -0.753187 -0.657807 
0.000000 -0.052132 -0.998640 
-1.607612 0.978317 -0.207111 
0.000000 -0.828045 -0.560662 
-1.647495 -0.598161 -0.801376 
0.000000 0.180023 -0.983662 
-1.745670 -0.984210 -0.177004 
0.000000 -2.193593 -0.870087 
-2.966719 0.563199 -0.826321 
0.000000 -0.909168 -0.416430 
-0.598253 -0.393992 -0.919114 
0.000000 0.351293 -0.936266 
-1.800894 -0.849742 -0.527199 
0.000000 -1.423534 -0.998476 
-0.794602 0.883363 -0.468689 
0.000000 -0.891841 -0.452349 
-0.948000 -0.704934 -0.709273 
0.000000 0.938404 -0.345541 
-0.110447 -0.996820 -0.079683 
0.000000 -0.680601 -0.732654 
-0.908117 0.926210 -0.377007 
0.000000 -0.909168 -0.416430 
-1.527845 -0.632019 -0.774953 
0.000000 0.542751 -0.839894 
-0.134990 -0.838225 -0.545325 
0.000000 -0.293219 -0.956045 
-0.674952 0.981964 -0.189068 
0.000000 -0.981964 -0.189069 
-0.033748 -0.521975 -0.852961 
0.000000 0.788346 -0.615232 
-0.236233 -0.879012 -0.476799 
0.000000 -0.030675 -0.999529 
-0.822214 0.155828 -0.987784 
0.000000 -0.990903 -0.134581 
-0.831418 -0.484869 -0.874587 
0.000000 0.575808 -0.817585 
-0.426447 -0.989177 -0.146730 
0.000000 -1.429670 -0.819348 
-2.451301 0.438616 -0.898674 
0.000000 -0.943593 -0.331106 
-0.291456 -0.260794 -0.965394 
0.000000 0.903989 -0.427555 
-1.420466 0.999958 -0.009204 
0.000000 -2.144505 -0.868571 
-0.454058 0.786455 -0.617647 
0.000000 -0.998795 -0.049068 
-1.021631 -0.158858 -3.083302 
0.000000 0.988722 -0.149765 
-1.319224 -0.959571 -0.281465 
0.000000 -1.889864 -0.985798 
-0.371223 0.313682 -0.949528 
0.000000 -0.829761 -0.558119 
-0.994020 -0.600616 -0.799537 
0.000000 0.747101 -0.664711 
-1.233321 -0.780737 -0.624860 
0.000000 -0.210112 -0.977677 
-0.027612 0.998795 -0.049068 
0.000000 -0.801376 -0.598161 
-0.813010 -0.058258 -0.998302 
0.000000 0.560662 -0.828045 
-0.018408 -0.964590 -0.263755 
0.000000 -0.650847 -0.759209 
-0.779262 0.662416 -0.749136 
0.000000 -0.989177 -0.146730 
-0.119651 -0.152797 -0.988258 
0.000000 0.540172 -0.841555 
-0.951068 -0.921514 -0.388345 
0.000000 -0.245955 -0.969281 
-0.678020 0.678350 -0.734739 
0.000000 -0.945607 -0.325310 
-0.911185 -0.393992 -0.919114 
0.000000 0.152797 -0.988258 
-1.494097 0.975025 -0.222094 
0.000000 -0.565732 -0.824589 
-0.705631 0.085797 -0.996313 
0.000000 -1.788622 -0.492898 
-1.530913 -0.534998 -0.844854 
0.000000 0.925049 -0.379847 
-1.153554 -0.991311 -0.131540 
0.000000 -0.482184 -0.876070 
-0.607456 0.985798 -0.167938 
0.000000 -0.910441 -0.413638 
-0.138058 -0.052132 -0.998640 
0.000000 0.981379 -0.192080 
-0.073631 -0.962953 -0.269668 
0.000000 -2.328583 -0.999431 
-1.024699 0.660114 -0.751165 
0.000000 -0.905297 -0.424780 
-1.460350 -0.391170 -0.920318 
0.000000 0.999958 -0.009204 
-0.113515 -0.828045 -0.560662 
0.000000 -0.487550 -0.873095 
-0.457126 0.965394 -0.260794 
0.000000 -0.745058 -0.667000 
-1.432738 -0.122411 -0.992480 
0.000000 0.438616 -0.898674 
-1.509437 -0.910441 -0.413638 
0.000000 -0.374291 -0.964590 
-2.432894 0.177004 -0.984210 
0.000000 -0.466330 -0.076624 
-2.978991 -0.055195 -0.998476 
0.000000 0.269668 -0.962953 
-3.086370 -0.836548 -0.547894 
0.000000 -0.954136 -0.986809 
-2.739690 0.928506 -0.371317 
0.000000 -0.984748 -0.173984 
-2.828661 -0.110222 -0.993907 
0.000000 0.422000 -0.906596 
-3.129321 -0.839894 -0.542751 
0.000000 -0.871301 -0.977028 
-0.641204 0.995185 -0.098017 
0.000000 -0.343612 -0.416430 
-2.684466 -0.671559 -0.740951 
0.000000 0.795837 -0.605511 
-2.623107 -0.715731 -0.698376 
0.000000 -0.159534 -0.730563 
-2.874680 0.953306 -0.302006 
0.000000 -0.141126 -0.565732 
-3.120117 -0.125455 -0.992099 
0.000000 0.052132 -0.998640 
-2.782641 -0.782651 -0.622461 
0.000000 -0.398835 -0.955141 
-3.018874 0.977677 -0.210112 
0.000000 -0.989622 -0.143695 
-0.312932 -0.600616 -0.799537 
0.000000 0.573297 -0.819348 
-1.607612 -0.942573 -0.334000 
0.000000 -0.680601 -0.732654 
-2.251884 0.149764 -0.988722 
0.000000 -0.970031 -0.242980 
-1.902136 -0.374164 -1.322291 
0.000000 0.627252 -0.778817 
-2.150641 -0.922701 -0.385516 
0.000000 -2.472777 -0.843208 
-1.853049 0.831470 -0.555570 
0.000000 -0.965394 -0.260794 
-1.610680 -0.345541 -0.938404 
0.000000 0.310767 -0.950486 
-2.040195 -0.868571 -0.495565 
0.000000 -2.911496 -0.951435 
-1.846913 0.537587 -1.156622 
0.000000 -0.989622 -0.143695 
-0.908117 -0.219101 -0.975702 
0.000000 0.773010 -0.634393 
-1.484893 -0.946601 -0.322408 
0.000000 -0.493942 -0.992099 
-3.021942 0.995185 -0.098017 
0.000000 -0.030680 -0.558119 
-0.107379 -0.490226 -0.871595 
0.000000 0.927363 -0.374164 
-0.030680 -0.911706 -0.410843 
0.000000 -0.500078 -0.987784 
-2.396078 0.992480 -0.122411 
0.000000 -0.199418 -0.079683 
-2.503457 -0.248928 -0.968522 
0.000000 0.964590 -0.263755 
-3.089437 -0.747101 -0.664711 
0.000000 -1.027767 -0.917901 
-2.104622 0.012272 -0.999925 
0.000000 -0.991710 -0.128498 
-3.135457 -0.568259 -0.681087 
0.000000 0.660114 -0.751165 
-2.727418 -0.990903 -0.134581 
0.000000 -1.362175 -0.874587 
-2.822525 0.435857 -0.900016 
0.000000 -0.990058 -0.140658 
-2.435961 -0.055195 -0.998476 
0.000000 0.988258 -0.152797 
-3.009670 -0.996313 -0.085797 
0.000000 -0.685084 -0.728464 
-1.616816 0.435857 -0.900016 
0.000000 -0.966190 -0.257831 
-3.018874 -0.377007 -0.926210 
0.000000 0.173984 -0.984748 
-2.475845 -0.841555 -0.540171 
0.000000 -0.076699 -0.851355 
-2.880816 0.676093 -0.736816 
0.000000 -0.874369 -0.620057 
-2.914564 -0.399624 -0.916679 
0.000000 0.977028 -0.213110 
-1.896000 -0.906596 -0.422000 
0.000000 -0.736311 -0.726359 
-2.242680 0.757209 -0.653173 
0.000000 -0.844854 -0.534998 
-0.162602 -0.673829 -0.738887 
0.000000 0.657807 -0.753187 
-1.656699 -0.880471 -0.911185 
0.000000 -0.605511 -0.795837 
-1.466486 0.998640 -0.052132 
0.000000 -0.911706 -0.410843 
-1.533981 -0.110222 -0.993907 
0.000000 0.570781 -0.821103 
-1.000155 -0.944605 -0.328210 
0.000000 -2.291767 -0.991710 
-0.033748 0.558119 -0.829761 
0.000000 -0.912962 -0.408044 
-0.331340 -0.251898 -0.967754 
0.000000 0.999995 -0.003068 
-0.748583 -0.972940 -0.231058 
0.000000 -0.831418 -0.998302 
-3.129321 0.862424 -0.506186 
0.000000 -0.441786 -0.514103 
-2.644583 -0.498228 -0.867046 
0.000000 0.745058 -0.667000 
-3.012738 -0.997060 -0.076624 
0.000000 -0.540172 -0.841555 
-2.156777 0.952375 -0.304929 
0.000000 -0.715731 -0.698376 
-1.911340 -0.204109 -0.978948 
0.000000 0.793975 -0.607949 
-1.365243 -0.992099 -0.125455 
0.000000 -0.570781 -0.821103 
-0.401903 0.922701 -0.385516 
0.000000 -0.991311 -0.131540 
-0.917321 -0.113271 -0.993564 
0.000000 0.419217 -0.907886 
-1.469554 -0.990058 -0.140658 
0.000000 -0.164913 -0.986308 
-0.684155 0.902673 -0.430326 
0.000000 -0.990485 -0.137620 
-0.859029 -0.653173 -0.757209 
0.000000 0.671559 -0.740951 
-1.003223 -0.910441 -0.413638 
0.000000 -0.128498 -0.991710 
-1.515573 0.595699 -0.803208 
0.000000 -0.527199 -0.849742 
-0.472466 0.009204 -0.999958 
0.000000 -0.970031 -0.242980 
-0.346680 0.974339 -3.132389 
0.000000 0.881921 -0.471397 
-0.871301 -0.073564 -2.515728 
0.000000 -1.616816 -0.950486 
-0.877437 0.994879 -0.101070 
0.000000 -0.846491 -0.532403 
-0.073631 -0.826321 -0.563199 
0.000000 -0.254865 -0.966976 
-0.242369 0.110222 -0.993907 
0.000000 -0.928506 -0.371317 
-0.184078 -0.402434 -0.915449 
0.000000 0.998795 -0.049068 
-0.165670 -0.843208 -0.537587 
0.000000 -0.379847 -0.925049 
-1.389787 0.992099 -0.125455 
0.000000 -0.216107 -0.976370 
-0.914253 0.673829 -0.738887 
0.000000 -0.975702 -0.219101 
-0.994020 -0.396810 -0.917901 
0.000000 0.655493 -0.755201 
-0.475534 -0.871595 -2.518796 
0.000000 -0.302006 -0.953306 
-1.487961 0.568259 -0.822850 
0.000000 -0.786455 -0.617647 
-0.751651 -0.427555 -0.903989 
0.000000 0.657807 -0.753187 
-1.537049 -0.999322 -0.036807 
0.000000 -1.656699 -0.985798 
-0.539961 0.503538 -0.863973 
0.000000 -0.996571 -0.082740 
-0.650408 -0.487550 -0.873095 
0.000000 0.784557 -0.620057 
-1.662835 -0.755201 -0.655493 
0.000000 -1.288544 -0.755201 
-2.439029 0.926210 -0.377007 
0.000000 -0.863973 -0.503538 
-0.503146 -0.573297 -0.819348 
0.000000 0.743008 -0.669282 
-0.116583 0.973644 -2.202796 
0.000000 -3.135457 -0.991311 
-0.690291 0.976370 -0.216107 
0.000000 -0.848120 -0.529803 
-1.518641 -0.514103 -0.857729 
0.000000 0.987784 -0.155828 
-0.874369 -0.873095 -1.070719 
0.000000 0.771060 -0.636762 
-0.076699 -0.911706 -0.410843 
0.000000 -2.521864 -0.848120 
-0.079767 0.082740 -0.996571 
0.000000 -0.943593 -0.331106 
-0.441786 -0.113271 -0.993564 
0.000000 0.006136 -0.999981 
-1.190369 -0.724247 -0.689540 
0.000000 -3.138525 -0.937339 
-1.043107 0.433094 -0.901349 
0.000000 -0.990485 -0.137620 
-1.392855 -0.058258 -0.998302 
0.000000 0.307850 -0.951435 
-0.334408 -0.991710 -0.128498 
0.000000 -2.917632 -0.975025 
-0.463262 0.994879 -0.101070 
0.000000 -0.929641 -0.368467 
-0.880505 -0.438616 -0.898674 
0.000000 0.829761 -0.558118 
-1.159690 -0.973644 -0.228072 
0.000000 -2.834797 -0.992480 
-0.444854 0.860867 -0.508830 
0.000000 -0.985278 -0.170962 
-0.064427 -0.430326 -0.902673 
0.000000 -0.970772 -0.240003 
-0.196350 0.107172 -0.994240 
0.000000 -0.542751 -0.839894 
-0.282252 -0.999431 -0.033741 
0.000000 0.998475 -0.055195 
-0.917321 -0.657807 -0.753187 
0.000000 0.782651 -0.622461 
-1.491029 -0.907886 -0.419217 
0.000000 -0.490226 -0.871595 
-1.432738 0.593232 -0.805031 
0.000000 0.954228 -0.299080 
-0.834486 -0.257831 -0.966190 
0.000000 0.460539 -0.887640 
-1.853049 -0.717870 -0.696177 
0.000000 -0.012272 -0.999925 
-0.865165 0.134581 -0.990903 
0.000000 -0.998941 -0.046003 
-1.291612 -0.607950 -0.793975 
0.000000 0.669282 -0.743008 
-0.429515 -0.999322 -0.036807 
0.000000 -0.603067 -0.797691 
-0.187146 0.643831 -0.765167 
0.000000 -0.912962 -0.408044 
-1.540117 -0.399624 -0.916679 
0.000000 0.975702 -0.219101 
-0.957204 -0.958703 -0.284407 
0.000000 -0.242980 -0.970031 
-0.877437 0.951435 -0.307850 
0.000000 -0.893224 -0.449611 
-0.349748 -0.500885 -2.337787 
0.000000 0.755201 -0.655493 
-0.079767 -0.774953 -0.632019 
0.000000 -0.497010 -0.997060 
-2.251884 0.998301 -0.058258 
0.000000 -0.493942 -0.500885 
-1.856117 -0.682845 -2.690602 
0.000000 0.433094 -0.901349 
-1.797826 -0.828045 -0.560662 
0.000000 -0.605511 -0.795837 
-2.837865 0.231058 -0.972940 
0.000000 -0.717870 -0.696177 
-1.285476 -0.304929 -0.952375 
0.000000 0.104122 -0.994565 
-0.119651 -0.976370 -0.216107 
0.000000 -0.012272 -0.999925 
-1.162758 0.500885 -0.865514 
0.000000 -0.810457 -0.585798 
-0.543029 -0.676093 -0.736816 
0.000000 0.925049 -0.379847 
-1.046175 -0.874587 -0.484869 
0.000000 -1.073787 -0.856147 
-0.543029 0.966976 -0.254866 
0.000000 -0.868233 -0.500885 
-2.399146 -0.441371 -0.897325 
0.000000 0.810457 -0.585798 
-0.745515 -0.983105 -0.183040 
0.000000 -0.299080 -0.954228 
-2.840933 0.131540 -0.991311 
0.000000 -0.190214 -0.266713 
-2.877748 -0.131540 -0.432583 
0.000000 0.641481 -0.767139 
-1.757942 -0.983105 -0.183040 
0.000000 -0.503538 -0.863973 
-2.052466 0.689540 -0.724247 
0.000000 0.998795 -0.049068 
